month,day,Solar_per,Eólica_per,Hidráulica_per,Carbón_per,Gas Natural_per
6,22,-0.24186332807352182,-0.021826675212290193,-0.10266771465674109,0.059093634262882326,0.15332194497333324
6,23,-0.2408553100356764,-0.020580201140103012,-0.09857113012202125,0.06115614425710503,0.15004350755683743
6,24,-0.23953907874018276,-0.018937762578053158,-0.09464560962309723,0.06316959010355244,0.1463398970555601
6,25,-0.23791824006543258,-0.016925210910524853,-0.09088948635466397,0.06509008173979162,0.14222072547986392
6,26,-0.23599962717340062,-0.014581631042914153,-0.08730006219569207,0.06687820852648461,0.13770915472988163
6,27,-0.23379304026774259,-0.011958010407349388,-0.08387426251628403,0.06849988487933675,0.13284150939015404
6,28,-0.23131092518721974,-0.009115557456270212,-0.08060926950354463,0.06992702285679031,0.1276665123679942
6,29,-0.22856800156514145,-0.0061237181759606326,-0.07750310753264035,0.07113801443780556,0.12224416460486466
6,30,-0.22558085253580415,-0.003057947906286433,-0.07455515589258241,0.07211801194657838,0.1166443001205729
7,1,-0.22236748884402208,2.697105771006826e-06,-0.07176656682420207,0.07285900114209452,0.11094485673573248
7,2,-0.2189469006896326,0.002978078671984114,-0.0691405702544764,0.0733596677089217,0.10522991070452271
7,3,-0.21533861070334687,0.005789533062122662,-0.06668265070983381,0.07362506407721837,0.09958752995678471
7,4,-0.21156224110634697,0.008362390489211823,-0.06440058653192414,0.07366608947886036,0.09410750552343547
7,5,-0.20763710736511853,0.010628384192843211,-0.062304346552505184,0.07349880173398429,0.08887902387042546
7,6,-0.20358184954357764,0.012527878591888338,-0.06040584464888921,0.07314358429000271,0.0839883442199161
7,7,-0.19941411111050278,0.014011850958895539,-0.05871855792394249,0.07262419635120476,0.0795165444641087
7,8,-0.19515027323105896,0.01504356793193625,-0.05725701946260772,0.0719667374106682,0.07553739700829311
7,9,-0.1908052506108481,0.015599906735775129,-0.056036201534864986,0.07119856002108102,0.07211543189191941
7,10,-0.18639235283317193,0.015672280991598248,-0.055070809578826256,0.07034716613920555,0.06930423896010762
7,11,-0.18192321290133115,0.015267142172507636,-0.054374511152340585,0.06943912280187275,0.06714505386462773
7,12,-0.1774077824386522,0.014406039793962872,-0.0539591271528317,0.06849903222493547,0.0656656644751931
7,13,-0.1728543907826327,0.013125235974704115,-0.053833814857914435,0.06754858967669995,0.06487966512617248
7,14,-0.16826986310227057,0.011474882708541866,-0.05400427364597618,0.06660575971372823,0.0647860762783467
7,15,-0.16365969073942302,0.00951778269077319,-0.054472004556652937,0.06568409765916644,0.06536933693018426
7,16,-0.15902824528414636,0.007327766489436854,-0.05523365411759441,0.0647922386613262,0.06659966676460236
7,17,-0.15437902649554272,0.004987729902332604,-0.05628047109912085,0.0639335714268242,0.06843378486162753
7,18,-0.1497149331160973,0.0025873851804118038,-0.0575979020990192,0.06310610793379436,0.07081596213414454
7,19,-0.1450385449336777,0.00022078814728127612,-0.0591653481731496,0.06230255426972233,0.07367937572375953
7,20,-0.14035240414484065,-0.0020162901349123218,-0.06095610021153064,0.061510581390115164,0.07694772567398418
7,21,-0.13565928417195686,-0.004029073801183657,-0.06293746554013828,0.06071328824863087,0.0805370674939054
7,22,-0.13096243458717333,-0.005726498720000632,-0.06507109245400602,0.059889843599797425,0.08435780891461957
7,23,-0.12626579167966234,-0.007023858610124533,-0.06731349322787993,0.05901628700805833,0.08831681535888576
