fecha,demanda
2018-08-14,216699.0358060153
2018-08-15,191564.34117986241
2018-08-16,211027.8565146186
2018-08-17,211516.66822083428
2018-08-18,200944.21635511852
2018-08-19,190350.5536048416
2018-08-20,212007.5308901996
2018-08-21,215037.6607259094
2018-08-22,220671.53057571332
2018-08-23,220301.98933977378
2018-08-24,217650.74755667453
2018-08-25,203065.49369212158
2018-08-26,190559.8275364552
2018-08-27,213554.5087606706
2018-08-28,214489.8646840972
2018-08-29,214874.966167163
2018-08-30,215345.10068355376
2018-08-31,216713.2082823636
2018-09-01,202349.8030057325
2018-09-02,188838.6087592894
2018-09-03,206520.16982857662
2018-09-04,206954.80100594182
2018-09-05,206544.7639946503
2018-09-06,208593.22512748148
2018-09-07,209311.48668383269
2018-09-08,200759.9875096969
2018-09-09,189898.0356223229
2018-09-10,209110.9540886985
2018-09-11,206261.13082635164
2018-09-12,204454.9429788596
2018-09-13,207776.55212862452
2018-09-14,208390.7210226149
2018-09-15,202238.9822430921
2018-09-16,188743.86680020057
2018-09-17,190286.6053496186
2018-09-18,185435.5894422066
2018-09-19,187044.1223015805
2018-09-20,209264.74297571747
2018-09-21,207071.45235588448
2018-09-22,200628.07136875685
2018-09-23,187313.56866958112
2018-09-24,208129.4003987748
2018-09-25,210979.68741836882
2018-09-26,211187.4095328549
2018-09-27,212875.99395914792
2018-09-28,213755.3523838275
2018-09-29,204880.69135316063
2018-09-30,194694.9184199727
2018-10-01,211434.0019977059
2018-10-02,211643.83075229722
2018-10-03,207930.9068987414
2018-10-04,208885.45722929202
2018-10-05,207013.86032318772
2018-10-06,195165.4379103265
2018-10-07,193490.59060115035
2018-10-08,211502.26737738823
2018-10-09,219996.5963855727
2018-10-10,210452.5081586251
2018-10-11,210414.09997614982
2018-10-12,213231.1759932239
2018-10-13,199724.19786702938
2018-10-14,184331.5112820027
2018-10-15,194352.35584901174
2018-10-16,213204.3964367377
2018-10-17,211070.63634474992
2018-10-18,204978.94941421022
2018-10-19,210568.937137932
2018-10-20,198749.34469624274
2018-10-21,191581.45867684452
2018-10-22,207533.54640498577
2018-10-23,211367.8928152852
2018-10-24,210029.72453020295
2018-10-25,210601.14292382362
2018-10-26,212114.1892499493
2018-10-27,204115.48144073668
2018-10-28,191385.68913431908
2018-10-29,213400.81107464051
2018-10-30,190086.29024368932
2018-10-31,212777.4463765419
2018-11-01,193557.25857016712
2018-11-02,191146.8871015325
2018-11-03,191163.68862503412
2018-11-04,186075.3738416287
2018-11-05,207338.3938194508
2018-11-06,212892.18678864161
2018-11-07,208997.1382703937
2018-11-08,213930.4665607594
2018-11-09,216378.15646535478
2018-11-10,202006.90575974953
2018-11-11,185009.1809146661
2018-11-12,210069.62848707216
2018-11-13,211784.15953470205
2018-11-14,214299.86298870583
2018-11-15,214068.2818615288
2018-11-16,215099.03846008316
2018-11-17,203814.26947485041
2018-11-18,194064.4612336365
2018-11-19,220276.59002741883
2018-11-20,223078.04931799442
2018-11-21,222840.50034539163
2018-11-22,221554.0171673633
2018-11-23,223626.244375588
2018-11-24,210174.819417272
2018-11-25,194895.0896838708
2018-11-26,219514.64418553808
2018-11-27,222632.0518285394
2018-11-28,222706.84707516961
2018-11-29,223215.53259264102
2018-11-30,223200.8848267788
2018-12-01,209331.70968377148
2018-12-02,192113.95257044368
2018-12-03,217857.6994298471
2018-12-04,217745.54793081578
2018-12-05,216186.1338646923
2018-12-06,222075.53553726
2018-12-07,219414.14308479114
2018-12-08,194956.6661745469
2018-12-09,187999.3876677503
2018-12-10,217086.91874928083
2018-12-11,223306.9468584205
2018-12-12,217799.1557932283
2018-12-13,212890.2102338046
2018-12-14,209745.4000038942
2018-12-15,198764.2204224607
2018-12-16,187443.3240222878
2018-12-17,217753.4461223986
2018-12-18,223494.55931544388
2018-12-19,217941.97712933432
2018-12-20,218804.93046611783
2018-12-21,223565.58048968177
2018-12-22,212372.27156977128
2018-12-23,199402.15709732228
2018-12-24,206031.2096841335
2018-12-25,184958.0579311723
2018-12-26,217764.88408156706
2018-12-27,220391.533222133
2018-12-28,221660.91624407106
2018-12-29,210546.93461962638
2018-12-30,198119.22170205647
2018-12-31,206115.9448364395
2019-01-01,180997.0807023135
2019-01-02,208924.0685622168
2019-01-03,214270.56994424196
2019-01-04,217982.84628510472
2019-01-05,209239.36438605806
2019-01-06,193589.55437820675
2019-01-07,215312.82372918937
2019-01-08,213088.6996118124
2019-01-09,206688.2138729495
2019-01-10,211171.92704827338
2019-01-11,214060.81343702698
2019-01-12,200809.26244817415
2019-01-13,187455.19575539927
2019-01-14,207199.12963719174
2019-01-15,213615.86987521208
2019-01-16,216544.79787798587
2019-01-17,217981.647725611
2019-01-18,221331.26241309673
2019-01-19,207879.78454121482
2019-01-20,192187.0508207879
2019-01-21,219840.7818594348
2019-01-22,219413.9414529868
2019-01-23,220065.1654967809
2019-01-24,222616.96087689666
2019-01-25,225493.54528713928
2019-01-26,214633.67804871884
2019-01-27,199801.6432620727
2019-01-28,225946.89132836828
2019-01-29,225903.341739898
2019-01-30,224068.2368148421
2019-01-31,226577.7169883913
2019-02-01,225171.26859971008
2019-02-02,207061.13494846912
2019-02-03,192268.5835747246
2019-02-04,217865.5076465141
2019-02-05,225054.43942008592
2019-02-06,223963.17479788748
2019-02-07,220164.37675972778
2019-02-08,218348.8240950738
2019-02-09,204234.2914296672
2019-02-10,190419.79903281282
2019-02-11,210962.56626107413
2019-02-12,215897.0052591689
2019-02-13,210619.95338528673
2019-02-14,217007.524029452
2019-02-15,223312.6759549728
2019-02-16,208547.6017030236
2019-02-17,197297.6027290808
2019-02-18,222121.04599363508
2019-02-19,226624.61548098206
2019-02-20,221458.4158591387
2019-02-21,218358.60238567408
2019-02-22,221862.74210258428
2019-02-23,210725.381241111
2019-02-24,194889.1783073478
2019-02-25,217739.72321394557
2019-02-26,223113.40559448494
2019-02-27,224558.48011996513
2019-02-28,225014.0851348489
2019-03-01,225994.62378228037
2019-03-02,211607.74134386392
2019-03-03,196938.74544368827
2019-03-04,220882.04346694445
2019-03-05,225209.8295982483
2019-03-06,223860.31572971639
2019-03-07,222154.14991230826
2019-03-08,224926.17052557968
2019-03-09,211220.8960240727
2019-03-10,196140.0243055078
2019-03-11,221671.6225835873
2019-03-12,225942.18242242842
2019-03-13,222258.51083293877
2019-03-14,219586.7282476146
2019-03-15,217668.7031031756
2019-03-16,204194.42583858984
2019-03-17,193537.14038696646
2019-03-18,217372.7028922288
2019-03-19,217652.28676785316
2019-03-20,218964.12017997392
2019-03-21,219124.74536633558
2019-03-22,218924.8602726543
2019-03-23,207979.1508123306
2019-03-24,194567.8952493812
2019-03-25,218639.86344855832
2019-03-26,221387.8462343278
2019-03-27,216896.75664564944
2019-03-28,211995.38142700153
2019-03-29,213126.75619302024
2019-03-30,204867.21303840601
2019-03-31,193685.83274325603
2019-04-01,206148.0610980832
2019-04-02,209542.81678234233
2019-04-03,207478.48446146873
2019-04-04,203003.66523367236
2019-04-05,206802.7964374732
2019-04-06,208760.06074808288
2019-04-07,190422.8333402109
2019-04-08,208109.4811453971
2019-04-09,211144.5280457538
2019-04-10,205185.29910046572
2019-04-11,204243.3477881226
2019-04-12,212537.022358233
2019-04-13,207771.2087656967
2019-04-14,193061.44958577427
2019-04-15,211530.92257681
2019-04-16,211891.4364463826
2019-04-17,211627.10619699932
2019-04-18,212846.01973072637
2019-04-19,192150.5242216178
2019-04-20,190497.81023380652
2019-04-21,190799.9057570033
2019-04-22,209799.48596127293
2019-04-23,214430.268656837
2019-04-24,213673.49865398902
2019-04-25,212626.0976715767
2019-04-26,215001.57212361926
2019-04-27,207519.70798909402
2019-04-28,195028.4049386714
2019-04-29,216125.1767888166
2019-04-30,215308.14375438596
2019-05-01,191555.9789435972
2019-05-02,211498.7275418
2019-05-03,217140.5468379439
2019-05-04,209644.98018504382
2019-05-05,195740.30121962406
2019-05-06,214187.74037654322
2019-05-07,217441.5659493867
2019-05-08,216236.06750564658
2019-05-09,215286.5659558028
2019-05-10,215169.7293670671
2019-05-11,207772.24881095113
2019-05-12,194940.86850012338
2019-05-13,213070.58664102494
2019-05-14,215487.8042280963
2019-05-15,214445.24287001824
2019-05-16,215718.7009723856
2019-05-17,213581.05842052042
2019-05-18,205112.836089835
2019-05-19,198062.19105344982
2019-05-20,217106.7088524447
2019-05-21,207228.9729034591
2019-05-22,224150.7399060601
2019-05-23,224263.27264163768
2019-05-24,225309.84018039875
2019-05-25,212975.1379654621
2019-05-26,200851.9953274654
2019-05-27,220672.0875964622
2019-05-28,221904.64577263664
2019-05-29,220324.7199276072
2019-05-30,214687.3499979638
2019-05-31,214792.71565496264
2019-06-01,206508.8893675643
2019-06-02,194418.50640143792
2019-06-03,209553.76921143747
2019-06-04,215658.95989605485
2019-06-05,211532.1519250425
2019-06-06,216773.0335082098
2019-06-07,219549.7161841978
2019-06-08,212134.6338283772
2019-06-09,200624.7788633459
2019-06-10,218540.0344394442
2019-06-11,226022.9922996619
2019-06-12,223634.6501266828
2019-06-13,224440.4359176651
2019-06-14,225964.22046230795
2019-06-15,213825.7156719053
2019-06-16,199545.06008034167
2019-06-17,226306.6586024457
2019-06-18,220857.82374125058
2019-06-19,220179.1863332772
2019-06-20,220686.97938742008
2019-06-21,221782.32958861897
2019-06-22,211076.9153142492
2019-06-23,202855.220913149
2019-06-24,228775.78297391237
2019-06-25,229085.3167591723
2019-06-26,228794.00757568356
2019-06-27,230766.1207856289
2019-06-28,224626.10672686534
2019-06-29,206480.70409006922
2019-06-30,204882.07458709308
2019-07-01,225830.21079785342
2019-07-02,227013.00975283902
2019-07-03,223235.28589566538
2019-07-04,223143.8903097683
2019-07-05,224981.1838883885
2019-07-06,214713.70842385702
2019-07-07,203003.8944407539
2019-07-08,223695.3968171779
2019-07-09,221853.92021322338
2019-07-10,225299.16581718513
2019-07-11,226759.01467161454
2019-07-12,227629.3761589865
2019-07-13,215762.1406603313
2019-07-14,202504.27722002927
2019-07-15,218476.6143183749
2019-07-16,205397.61443268706
2019-07-17,222538.53621408402
2019-07-18,219377.31314178542
2019-07-19,223728.49366208742
2019-07-20,212283.08572378338
2019-07-21,206435.756677873
2019-07-22,227779.83717519479
2019-07-23,229957.3345745349
2019-07-24,226257.02564586053
2019-07-25,226917.9757227574
2019-07-26,225909.67035593156
2019-07-27,213666.8563458789
2019-07-28,202419.4198425893
2019-07-29,219386.52374574388
2019-07-30,218149.06405747516
2019-07-31,220983.8539677503
2019-08-01,222320.37566668843
2019-08-02,218714.72126340593
2019-08-03,206343.71632384675
2019-08-04,196702.5828441642
2019-08-05,216815.1015064677
2019-08-06,220274.9770178967
2019-08-07,218471.4276588543
2019-08-08,222220.40018484127
2019-08-09,225095.8445066809
2019-08-10,217202.87533004498
2019-08-11,200786.33449618882
2019-08-12,220731.19293910885
2019-08-13,219269.079392364
2019-08-14,214343.1357551088
2019-08-15,201544.63542887458
2019-08-16,216859.8609214779
2019-08-17,209605.4112296831
2019-08-18,200812.1545118541
2019-08-19,223663.9018105652
2019-08-20,215913.9072566195
2019-08-21,216494.0649861384
2019-08-22,215389.956732447
2019-08-23,210872.84359352643
2019-08-24,204173.6573072478
2019-08-25,195763.9955411517
2019-08-26,211761.13668585374
2019-08-27,213765.7137169332
2019-08-28,211102.5632710143
2019-08-29,213685.5584439128
2019-08-30,214984.1534026923
2019-08-31,204223.37397239817
2019-09-01,192146.7612927119
2019-09-02,210204.369197829
2019-09-03,207408.6871588504
2019-09-04,205579.1282085057
2019-09-05,209596.98493516492
2019-09-06,213091.35371455408
2019-09-07,205075.01685114042
2019-09-08,181276.76403373902
2019-09-09,211353.04593672845
2019-09-10,212557.8896696771
2019-09-11,208173.04110658617
2019-09-12,208020.80781729677
2019-09-13,210774.7492063668
2019-09-14,207208.54323834623
2019-09-15,197252.44667897164
2019-09-16,211317.19144204122
2019-09-17,205979.8446975597
2019-09-18,186256.65865593878
2019-09-19,185005.1612130887
2019-09-20,189459.05633564777
2019-09-21,194036.76223634428
2019-09-22,190614.90405845357
2019-09-23,209357.03094650112
2019-09-24,209689.7630954852
2019-09-25,206592.31735685782
2019-09-26,212507.7681895427
2019-09-27,216581.1534280965
2019-09-28,204340.89625901738
2019-09-29,194050.4022569981
2019-09-30,217046.86693648132
2019-10-01,224825.2501064912
2019-10-02,222396.70414673688
2019-10-03,218310.2092358465
2019-10-04,214402.41350584617
2019-10-05,201689.0774532357
2019-10-06,189314.3441946276
2019-10-07,210084.7465800518
2019-10-08,212914.6675600171
2019-10-09,212831.51100939678
2019-10-10,214383.8349956508
2019-10-11,215981.3908526908
2019-10-12,197452.311299709
2019-10-13,190884.5743687464
2019-10-14,212169.9645568671
2019-10-15,212983.1900988492
2019-10-16,208609.7933240175
2019-10-17,207347.26586559205
2019-10-18,205633.1959505443
2019-10-19,194051.4321764365
2019-10-20,177763.9011520287
2019-10-21,182733.4843196813
2019-10-22,186526.70253714375
2019-10-23,189751.499477933
2019-10-24,194911.1568998217
2019-10-25,199478.46482545
2019-10-26,192612.9464386721
2019-10-27,183072.5245587223
2019-10-28,201432.7238963667
2019-10-29,205082.4069836135
2019-10-30,198890.4576749069
2019-10-31,185771.1409602982
2019-11-01,184088.6003799068
2019-11-02,188756.52887007024
2019-11-03,181953.89786157192
2019-11-04,207299.4287179359
2019-11-05,209721.66735211233
2019-11-06,212210.5948210695
2019-11-07,215342.5883004167
2019-11-08,217928.65547645523
2019-11-09,206970.4084876844
2019-11-10,192406.94458014143
2019-11-11,214416.17581350572
2019-11-12,211225.93191388797
2019-11-13,212087.78251278301
2019-11-14,215450.3391053244
2019-11-15,220318.38570405092
2019-11-16,212631.39660092173
2019-11-17,197931.3555701411
2019-11-18,222127.8019236736
2019-11-19,225571.4617315533
2019-11-20,220324.6446861114
2019-11-21,220794.91779130657
2019-11-22,218470.26565502764
2019-11-23,208668.57355989734
2019-11-24,192933.6085884654
2019-11-25,215440.56220283135
2019-11-26,217153.47453373368
2019-11-27,218752.7594616676
2019-11-28,221227.8082513138
2019-11-29,222325.36410274633
2019-11-30,209244.73470254042
2019-12-01,196340.7667421351
2019-12-02,218268.9729926236
2019-12-03,221369.1126155608
2019-12-04,220883.45987279055
2019-12-05,220721.47763235963
2019-12-06,223763.92101487887
2019-12-07,210239.44186260173
2019-12-08,197798.99965423899
2019-12-09,222638.2571329626
2019-12-10,226000.473124394
2019-12-11,226151.4773555362
2019-12-12,229463.25526721773
2019-12-13,227893.98275454494
2019-12-14,212932.92494361498
2019-12-15,198103.7521433644
2019-12-16,225815.3584123304
2019-12-17,228081.8900123974
2019-12-18,225793.6646232506
2019-12-19,223446.2294026044
2019-12-20,228360.54765455422
2019-12-21,218899.73196411913
2019-12-22,206197.10899660373
2019-12-23,230317.29888482078
2019-12-24,222698.5069118775
2019-12-25,192034.1536104233
2019-12-26,223978.8408733369
2019-12-27,231208.54633351392
2019-12-28,221956.94149025908
2019-12-29,208237.9061745119
2019-12-30,229055.98918107038
2019-12-31,219981.47332116347
2020-01-01,187930.3779904973
2020-01-02,221661.12961217092
2020-01-03,227282.01860379346
2020-01-04,216096.2303249066
2020-01-05,198944.84173427802
2020-01-06,218692.08743553303
2020-01-07,220161.6842638132
2020-01-08,215774.2188902433
2020-01-09,220166.94516984432
2020-01-10,221136.8618764516
2020-01-11,209704.1366423916
2020-01-12,194956.21438816702
2020-01-13,222454.1869915482
2020-01-14,224291.5137787804
2020-01-15,221749.65285843378
2020-01-16,223547.15354320416
2020-01-17,227551.3679452827
2020-01-18,214498.1080412731
2020-01-19,196101.53170032531
2020-01-20,222586.04995473064
2020-01-21,227864.1945092046
2020-01-22,223193.79145535213
2020-01-23,228433.29085907558
2020-01-24,233078.0234001327
2020-01-25,218592.4595140905
2020-01-26,203293.31520313263
2020-01-27,232102.65288015
2020-01-28,235689.0536031803
2020-01-29,231127.99556701252
2020-01-30,231569.59416550398
2020-01-31,230715.53348914173
2020-02-01,213550.8387423126
2020-02-02,199720.65847628537
2020-02-03,221294.5418112224
2020-02-04,223375.98213195702
2020-02-05,220496.4036946407
2020-02-06,221081.24874486664
2020-02-07,224949.74571105477
2020-02-08,216625.9763833977
2020-02-09,204588.67444160153
2020-02-10,227334.90534795594
2020-02-11,228228.37276291806
2020-02-12,225251.9354631348
2020-02-13,223387.477368484
2020-02-14,222257.4831371919
2020-02-15,208010.8553324103
2020-02-16,194834.90246271153
2020-02-17,219040.26255474048
2020-02-18,224284.502853665
2020-02-19,227093.57587770422
2020-02-20,230782.8970322111
2020-02-21,227117.27537419702
2020-02-22,213733.95697762672
2020-02-23,198171.53764106528
2020-02-24,223445.1622686041
2020-02-25,226014.0084523687
2020-02-26,228625.59242504055
2020-02-27,229102.43740388346
2020-02-28,229040.62329305254
2020-02-29,216950.92187187605
2020-03-01,194563.59249020572
2020-03-02,223535.41880459033
2020-03-03,228376.8360676711
2020-03-04,226102.8430626854
2020-03-05,229445.8890459548
2020-03-06,234429.52759944208
2020-03-07,217840.56712614693
2020-03-08,205563.2220044121
2020-03-09,230691.62288210195
2020-03-10,232685.9481671368
2020-03-11,228655.92196124757
2020-03-12,228826.12101216073
2020-03-13,231446.83729956974
2020-03-14,216311.071226836
2020-03-15,200149.63152471173
2020-03-16,217719.49637535913
2020-03-17,225803.2407472647
2020-03-18,224502.72314990842
2020-03-19,219053.08948886557
2020-03-20,223903.48936294625
2020-03-21,210077.64990755098
2020-03-22,196075.44172021662
2020-03-23,215926.30475447577
2020-03-24,219694.77622779374
2020-03-25,217931.79915497225
2020-03-26,220891.48502113562
2020-03-27,216249.1549369937
2020-03-28,207555.40702445863
2020-03-29,196353.45904777083
2020-03-30,213536.0387473317
2020-03-31,213031.8922014668
2020-04-01,207283.46538294014
2020-04-02,207395.14808785188
2020-04-03,206891.90697141946
2020-04-04,201120.38641947598
2020-04-05,186962.84490255464
2020-04-06,202670.94002562945
2020-04-07,210561.07500837205
2020-04-08,211565.64047262332
2020-04-09,210385.020417181
2020-04-10,194460.05133131988
2020-04-11,193405.7185806584
2020-04-12,192028.9006757853
2020-04-13,210278.0192870994
2020-04-14,213992.44059555448
2020-04-15,211628.57845185854
2020-04-16,212890.45877351039
2020-04-17,213717.22276083913
2020-04-18,202909.89855595285
2020-04-19,192495.45781886225
2020-04-20,211421.50029883505
2020-04-21,214210.45681369776
2020-04-22,210315.01833512785
2020-04-23,211199.40831793874
2020-04-24,214202.30090858834
2020-04-25,205633.0396015649
2020-04-26,196995.64016616507
2020-04-27,212183.45829442822
2020-04-28,214135.6433513737
2020-04-29,214160.0153681692
2020-04-30,210166.62011388724
2020-05-01,190098.47939347418
2020-05-02,195863.6406629672
2020-05-03,192402.279474534
2020-05-04,208825.432249626
2020-05-05,209450.53328019788
2020-05-06,208154.97519768443
2020-05-07,211811.25941560618
2020-05-08,211775.568148175
2020-05-09,204494.46937140258
2020-05-10,193749.7338619113
2020-05-11,211510.8988440399
2020-05-12,215031.85420698076
2020-05-13,213247.96910994718
2020-05-14,212818.3644594789
2020-05-15,210322.46363375787
2020-05-16,203089.0880656187
2020-05-17,195789.96962411355
2020-05-18,211776.3879300503
2020-05-19,218278.2629593275
2020-05-20,216525.1711807861
2020-05-21,202198.0099477396
2020-05-22,211691.350273013
2020-05-23,203177.0478618805
2020-05-24,192813.9671261125
2020-05-25,207511.4522314485
2020-05-26,210667.4577717642
2020-05-27,216496.11539447636
2020-05-28,218403.1336696419
2020-05-29,219836.312079371
2020-05-30,208706.6702845154
2020-05-31,197225.1652359385
2020-06-01,210497.2138653223
2020-06-02,218364.6514017244
2020-06-03,210424.58903630349
2020-06-04,211589.72480331498
2020-06-05,214654.1217806597
2020-06-06,208433.11658281158
2020-06-07,200163.764849877
2020-06-08,219285.41764428708
2020-06-09,220266.05360657512
2020-06-10,219484.7326717287
2020-06-11,222532.12049590627
2020-06-12,219850.92222905438
2020-06-13,210666.6992369921
2020-06-14,199384.9952507629
2020-06-15,216765.2499173272
2020-06-16,216634.7734476398
2020-06-17,219089.2019073259
2020-06-18,220386.440883523
2020-06-19,219461.93546860648
2020-06-20,213459.08929159504
2020-06-21,201210.305931749
2020-06-22,219393.3438925331
2020-06-23,219417.21519563266
2020-06-24,216616.9211533739
2020-06-25,223047.0103462512
2020-06-26,220013.22811326006
2020-06-27,209975.89370952427
2020-06-28,199279.10490128517
2020-06-29,201975.12176053767
2020-06-30,211314.11887261257
2020-07-01,212455.72356572206
2020-07-02,207196.06760978585
2020-07-03,206103.22617654147
2020-07-04,206096.51647999123
2020-07-05,194257.359352611
2020-07-06,212694.843857928
2020-07-07,216262.01179908784
2020-07-08,214409.4359839113
2020-07-09,211286.3690316666
2020-07-10,213301.6651511752
2020-07-11,206040.8539749912
2020-07-12,195344.36694798697
2020-07-13,208818.37833126448
2020-07-14,209126.7139581459
2020-07-15,206954.25005599568
2020-07-16,201216.07559967012
2020-07-17,211514.86851364083
2020-07-18,205124.89494895082
2020-07-19,195137.31821438466
2020-07-20,209170.86414323075
2020-07-21,215909.60537619685
2020-07-22,212355.58424794622
2020-07-23,211708.89746264918
2020-07-24,213891.82134610918
2020-07-25,210244.85782211492
2020-07-26,201049.551040453
2020-07-27,213786.07334117749
2020-07-28,216021.10643501612
2020-07-29,213796.96002427483
2020-07-30,214656.74883250808
2020-07-31,212243.57193811508
2020-08-01,202635.51401179112
2020-08-02,193083.00237613602
2020-08-03,207289.09701409042
2020-08-04,209552.57282421843
2020-08-05,206852.7739197524
2020-08-06,206679.78345349687
2020-08-07,206172.17592355097
2020-08-08,197418.9266830185
2020-08-09,189809.0262787676
2020-08-10,212833.3130546056
2020-08-11,215676.46976397003
2020-08-12,217177.1386408524
2020-08-13,218064.3015244878
2020-08-14,215238.76275023082
2020-08-15,198235.82017502768
2020-08-16,193415.3076397492
2020-08-17,212958.0405427877
2020-08-18,219806.2440462861
2020-08-19,216067.46636248464
2020-08-20,214199.21403063426
2020-08-21,210971.30474120294
2020-08-22,200227.88866835405
2020-08-23,193845.33930752287
2020-08-24,212493.49757144952
2020-08-25,215429.7818781652
2020-08-26,215265.9746818174
2020-08-27,217500.36113538628
2020-08-28,220481.94808293256
2020-08-29,204406.4665226065
2020-08-30,196285.9047428237
2020-08-31,218612.6461659567
2020-09-01,220891.15283199344
2020-09-02,213154.55431979412
2020-09-03,212757.71259347157
2020-09-04,212641.49098902184
2020-09-05,201447.657906144
2020-09-06,182432.31904301728
2020-09-07,212002.4935780979
2020-09-08,219015.52740880378
2020-09-09,210628.60162893555
2020-09-10,210053.7981775802
2020-09-11,209506.08293859448
2020-09-12,197783.4861703013
2020-09-13,189756.255534001
2020-09-14,208278.64339044737
2020-09-15,212420.69405553865
2020-09-16,208987.0713480456
2020-09-17,204380.44681621317
2020-09-18,186195.7844452384
2020-09-19,184825.5102358969
2020-09-20,188275.387657656
2020-09-21,209665.3394892984
2020-09-22,210600.5990331645
2020-09-23,207605.7805608936
2020-09-24,210147.3958581566
2020-09-25,217379.5606784872
2020-09-26,202139.08263594806
2020-09-27,189891.48367832668
2020-09-28,210518.7325907866
2020-09-29,215225.4137264478
2020-09-30,208314.56478500544
2020-10-01,209972.8497696045
2020-10-02,211559.81088216172
2020-10-03,204304.15139797298
2020-10-04,192952.1295580467
2020-10-05,210217.97129636668
2020-10-06,210416.67969416248
2020-10-07,208527.8115414062
2020-10-08,209545.2533217297
2020-10-09,211707.59048229907
2020-10-10,200447.7756502291
2020-10-11,187760.79945351742
2020-10-12,193765.80894691552
2020-10-13,213521.66979464967
2020-10-14,210690.86824825147
2020-10-15,214083.66033422708
2020-10-16,213568.6569751625
2020-10-17,204479.81850898042
2020-10-18,191592.36633356733
2020-10-19,210625.6976665221
2020-10-20,213127.38049083317
2020-10-21,212828.4640937404
2020-10-22,211669.19973164643
2020-10-23,213803.21630444718
2020-10-24,202898.65182982723
2020-10-25,191459.71588818834
2020-10-26,215960.92227394847
2020-10-27,218709.713983872
2020-10-28,215823.35846595588
2020-10-29,216889.69005871998
2020-10-30,217177.32093527017
2020-10-31,199981.33186151285
2020-11-01,193833.65597818172
2020-11-02,213055.63996854547
2020-11-03,215484.85142778116
2020-11-04,215311.09801202553
2020-11-05,215100.1547818872
2020-11-06,216999.78115702825
2020-11-07,205052.60583956758
2020-11-08,193595.36677986136
2020-11-09,215758.436322729
2020-11-10,219658.7430731969
2020-11-11,217750.75846256086
2020-11-12,215887.98531372257
2020-11-13,212833.8280103949
2020-11-14,198919.2438310191
2020-11-15,188673.6249539844
2020-11-16,212609.0164784384
2020-11-17,216454.73277125924
2020-11-18,216364.78189904467
2020-11-19,219949.797594692
2020-11-20,220068.43523544958
2020-11-21,207462.1879693498
2020-11-22,193255.7891670309
2020-11-23,217114.73047295742
2020-11-24,220117.40751618767
2020-11-25,219299.35051618284
2020-11-26,224109.05474627356
2020-11-27,225594.80013653464
2020-11-28,212148.17717249232
2020-11-29,198487.716738006
2020-11-30,225061.09941038024
2020-12-01,227038.00974378406
2020-12-02,222701.29508949324
2020-12-03,226564.3216785885
2020-12-04,227155.16160994302
2020-12-05,216408.5624992942
2020-12-06,201527.5206999947
2020-12-07,218163.38715447174
2020-12-08,208755.444215827
2020-12-09,225219.15965882782
2020-12-10,221737.5277778508
2020-12-11,224781.3713468063
2020-12-12,215110.0480733821
2020-12-13,205644.134346006
2020-12-14,226112.1838695627
2020-12-15,228199.07271388086
2020-12-16,227254.4332644526
2020-12-17,227353.94583463846
2020-12-18,226000.8237078596
2020-12-19,216133.01970861698
2020-12-20,207810.24204651322
2020-12-21,232461.38629202184
2020-12-22,234400.515576576
2020-12-23,232718.85744515894
2020-12-24,226769.9430072895
2020-12-25,202112.2476894236
2020-12-26,210983.4043602152
2020-12-27,208661.5363868751
2020-12-28,233493.84089334827
2020-12-29,234016.56533295487
2020-12-30,234486.69124124208
2020-12-31,226630.17648029717
2021-01-01,200667.13264443894
2021-01-02,208929.66963829438
2021-01-03,206267.56105610626
2021-01-04,230288.72431867698
2021-01-05,231163.6014843483
2021-01-06,228287.3199153078
2021-01-07,224886.9642905308
2021-01-08,226890.6928561706
2021-01-09,208979.63707895772
2021-01-10,197123.038982673
2021-01-11,223687.2281217296
2021-01-12,228480.14085836732
2021-01-13,222223.46672800998
2021-01-14,218700.50356219828
2021-01-15,220796.3824898121
2021-01-16,210307.6280255963
2021-01-17,201687.44185984906
2021-01-18,226684.4101439355
2021-01-19,231393.91355937207
2021-01-20,230821.35257799973
2021-01-21,226147.21083059537
2021-01-22,228057.56377867007
2021-01-23,216558.07089964396
2021-01-24,203342.67026131653
2021-01-25,227948.11062769423
2021-01-26,229747.26771093195
2021-01-27,228423.47313024377
2021-01-28,225102.50638481346
2021-01-29,220199.01182821178
2021-01-30,200644.6742740777
2021-01-31,190534.54510618767
2021-02-01,213366.93340478212
2021-02-02,219185.42406693698
2021-02-03,218203.77117343704
2021-02-04,227148.78645403663
2021-02-05,222859.42064784848
2021-02-06,210373.73210246596
2021-02-07,196600.44975321545
2021-02-08,220914.81278844018
2021-02-09,222964.5593660297
2021-02-10,226394.41984736745
2021-02-11,225038.9477220672
2021-02-12,220795.83631399373
2021-02-13,212484.29183030632
2021-02-14,195930.3220078247
2021-02-15,218713.61565903053
2021-02-16,222354.1773257487
2021-02-17,222375.41684636928
2021-02-18,221086.06710079606
2021-02-19,224246.9860317043
2021-02-20,218251.53480990033
2021-02-21,208411.35442970358
2021-02-22,228762.6001445021
2021-02-23,234630.1280485958
2021-02-24,234889.0951985111
2021-02-25,235383.15308427022
2021-02-26,237709.0239094299
2021-02-27,225723.5847770786
2021-02-28,212173.15796555218
2021-03-01,232156.1038036256
2021-03-02,233779.57528827386
2021-03-03,234973.2715013608
2021-03-04,236324.4031776281
2021-03-05,238623.5405429669
2021-03-06,226960.76776386297
